5852.4878 NeI
5875.621 HeI
6402.246 NeI
6965.4307 ArI
7032.4131 NeI
7383.9805 ArI
7503.8691 ArI
7514.6518 ArI
7635.106 ArI
7948.1764 ArI
8006.1567 ArI
8014.7857 ArI
8103.6931 ArI
8115.311 ArI
8264.5225 ArI
8408.2096 ArI
8424.6475 ArI
8521.4422 ArI
9122.9674 ArI
9657.7863 ArI
