#    Feige 34
#    Table file for FEIGE 34 flux standard
#    based on data from Oke ( AJ, 99, 1621, 1990 ).
#    Data extracted from STSDAS table held in CALOBS
#    directory at STScI. Note that these are fitted
#    continuum fluxes, not directly measured fluxes,
#    and so should be treated in the same way as
#    Fillipenko and Greenstein standards
#    More information: http//catserver.ing.iac.es/landscape/tn065-100/workflux.php
#
  3699       10.444	1.0
  3700       10.442	1.0
  3701       10.442	1.0
  3702       10.439	1.0
  3703       10.439	1.0
  3704       10.441	1.0
  3705       10.441	1.0
  3706       10.441	1.0
  3707       10.442	1.0
  3708       10.442	1.0
  3709       10.444	1.0
  3710       10.446	1.0
  3711       10.447	1.0
  3712       10.449	1.0
  3713       10.451	1.0
  3714       10.451	1.0
  3715       10.451	1.0
  3716       10.449	1.0
  3717       10.447	1.0
  3718       10.446	1.0
  3719       10.446	1.0
  3720       10.446	1.0
  3721       10.446	1.0
  3722       10.449	1.0
  3723       10.451	1.0
  3724       10.453	1.0
  3725       10.453	1.0
  3726       10.453	1.0
  3727       10.453	1.0
  3728       10.451	1.0
  3729       10.449	1.0
  3730       10.446	1.0
  3731       10.444	1.0
  3732       10.442	1.0
  3733       10.439	1.0
  3734       10.437	1.0
  3735       10.439	1.0
  3736       10.441	1.0
  3737       10.444	1.0
  3738       10.449	1.0
  3739       10.454	1.0
  3740       10.453	1.0
  3741       10.453	1.0
  3742       10.453	1.0
  3743       10.453	1.0
  3744       10.454	1.0
  3745       10.456	1.0
  3746       10.456	1.0
  3747       10.458	1.0
  3748       10.458	1.0
  3749       10.460	1.0
  3750       10.460	1.0
  3751       10.460	1.0
  3752       10.461	1.0
  3753       10.463	1.0
  3754       10.465	1.0
  3755       10.467	1.0
  3756       10.468	1.0
  3757       10.468	1.0
  3758       10.468	1.0
  3759       10.470	1.0
  3760       10.472	1.0
  3761       10.472	1.0
  3762       10.472	1.0
  3763       10.470	1.0
  3764       10.470	1.0
  3765       10.470	1.0
  3766       10.472	1.0
  3767       10.472	1.0
  3768       10.474	1.0
  3769       10.475	1.0
  3770       10.475	1.0
  3771       10.477	1.0
  3772       10.474	1.0
  3773       10.472	1.0
  3774       10.468	1.0
  3775       10.465	1.0
  3776       10.463	1.0
  3777       10.467	1.0
  3778       10.470	1.0
  3779       10.475	1.0
  3780       10.479	1.0
  3781       10.482	1.0
  3782       10.484	1.0
  3783       10.486	1.0
  3784       10.487	1.0
  3785       10.491	1.0
  3786       10.493	1.0
  3787       10.496	1.0
  3788       10.498	1.0
  3789       10.501	1.0
  3790       10.503	1.0
  3791       10.507	1.0
  3792       10.510	1.0
  3793       10.512	1.0
  3794       10.512	1.0
  3795       10.512	1.0
  3796       10.510	1.0
  3797       10.508	1.0
  3798       10.505	1.0
  3799       10.501	1.0
  3800       10.498	1.0
  3801       10.494	1.0
  3802       10.491	1.0
  3803       10.489	1.0
  3804       10.487	1.0
  3805       10.486	1.0
  3806       10.484	1.0
  3807       10.482	1.0
  3808       10.479	1.0
  3809       10.477	1.0
  3810       10.477	1.0
  3811       10.474	1.0
  3812       10.470	1.0
  3813       10.470	1.0
  3814       10.470	1.0
  3815       10.470	1.0
  3816       10.472	1.0
  3817       10.475	1.0
  3818       10.477	1.0
  3819       10.480	1.0
  3820       10.482	1.0
  3821       10.484	1.0
  3822       10.486	1.0
  3823       10.489	1.0
  3824       10.491	1.0
  3825       10.496	1.0
  3826       10.501	1.0
  3827       10.505	1.0
  3828       10.508	1.0
  3829       10.510	1.0
  3830       10.510	1.0
  3831       10.512	1.0
  3832       10.512	1.0
  3833       10.513	1.0
  3834       10.515	1.0
  3835       10.515	1.0
  3836       10.513	1.0
  3837       10.510	1.0
  3838       10.508	1.0
  3839       10.503	1.0
  3840       10.500	1.0
  3841       10.496	1.0
  3842       10.494	1.0
  3843       10.491	1.0
  3844       10.487	1.0
  3845       10.484	1.0
  3846       10.480	1.0
  3847       10.477	1.0
  3848       10.472	1.0
  3849       10.468	1.0
  3850       10.465	1.0
  3851       10.465	1.0
  3852       10.463	1.0
  3853       10.463	1.0
  3854       10.463	1.0
  3855       10.463	1.0
  3856       10.460	1.0
  3857       10.458	1.0
  3858       10.456	1.0
  3859       10.458	1.0
  3860       10.458	1.0
  3861       10.461	1.0
  3862       10.465	1.0
  3863       10.465	1.0
  3864       10.468	1.0
  3865       10.468	1.0
  3866       10.470	1.0
  3867       10.470	1.0
  3868       10.470	1.0
  3869       10.468	1.0
  3870       10.468	1.0
  3871       10.470	1.0
  3872       10.472	1.0
  3873       10.475	1.0
  3874       10.477	1.0
  3875       10.482	1.0
  3876       10.486	1.0
  3877       10.491	1.0
  3878       10.498	1.0
  3879       10.503	1.0
  3880       10.510	1.0
  3881       10.515	1.0
  3882       10.522	1.0
  3883       10.529	1.0
  3884       10.534	1.0
  3885       10.541	1.0
  3886       10.545	1.0
  3887       10.548	1.0
  3888       10.550	1.0
  3889       10.548	1.0
  3890       10.546	1.0
  3891       10.543	1.0
  3892       10.538	1.0
  3893       10.534	1.0
  3894       10.527	1.0
  3895       10.522	1.0
  3896       10.515	1.0
  3897       10.510	1.0
  3898       10.505	1.0
  3899       10.500	1.0
  3900       10.496	1.0
  3901       10.491	1.0
  3902       10.486	1.0
  3903       10.482	1.0
  3904       10.480	1.0
  3905       10.479	1.0
  3906       10.477	1.0
  3907       10.475	1.0
  3908       10.475	1.0
  3909       10.474	1.0
  3910       10.472	1.0
  3911       10.472	1.0
  3912       10.470	1.0
  3913       10.468	1.0
  3914       10.468	1.0
  3915       10.468	1.0
  3916       10.468	1.0
  3917       10.468	1.0
  3918       10.470	1.0
  3919       10.470	1.0
  3920       10.472	1.0
  3921       10.472	1.0
  3922       10.474	1.0
  3923       10.475	1.0
  3924       10.477	1.0
  3925       10.479	1.0
  3926       10.480	1.0
  3927       10.482	1.0
  3928       10.486	1.0
  3929       10.489	1.0
  3930       10.489	1.0
  3931       10.491	1.0
  3932       10.491	1.0
  3933       10.491	1.0
  3934       10.489	1.0
  3935       10.489	1.0
  3936       10.489	1.0
  3937       10.489	1.0
  3938       10.489	1.0
  3939       10.487	1.0
  3940       10.487	1.0
  3941       10.487	1.0
  3942       10.489	1.0
  3943       10.489	1.0
  3944       10.491	1.0
  3945       10.491	1.0
  3946       10.491	1.0
  3947       10.491	1.0
